"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDF09","OUT010",-1292.66525152664
"FDO34","OUT046",2693.69745111475
"FDA55","OUT046",3573.31235359051
"NCM18","OUT035",1158.13069944773
"FDJ20","OUT019",69.7550199773941
"DRQ35","OUT019",114.881670814154
"FDG02","OUT013",3059.81218940893
"NCU29","OUT018",2042.14049321649
"FDL27","OUT027",2506.44218346602
"NCA54","OUT035",2997.62369923237
"FDJ32","OUT035",1185.11643664812
"FDB21","OUT019",1922.22893428893
"FDR46","OUT035",2483.24523553244
"FDZ32","OUT046",1708.92189127525
"DRF36","OUT017",3119.70878650609
"NCU54","OUT017",3436.25512512047
"NCI31","OUT017",712.970673520564
"DRA59","OUT035",3074.81516962576
"NCC55","OUT045",582.367887601698
"FDE44","OUT018",560.635658428471
"NCN26","OUT018",1587.83649442015
"FDC11","OUT049",1537.93446887333
"FDV24","OUT035",2536.60360991839
"FDR40","OUT019",-597.450293101147
"NCQ17","OUT049",2620.13068741235
"FDC46","OUT045",2878.25316085243
"NCM18","OUT046",1047.94094382937
"FDK16","OUT046",1578.41250487253
"FDI28","OUT017",1428.94700351379
"FDS11","OUT018",3284.41183491336
"DRD13","OUT046",1082.13449643237
"FDL36","OUT035",1593.26987646112
"FDI27","OUT013",833.910571148981
"FDJ53","OUT019",8.61618855062466
"FDS44","OUT045",3745.41933206288
"FDE28","OUT046",3652.01945701546
"FDQ33","OUT018",2149.42988362659
"FDB37","OUT017",3884.82648316913
"FDQ31","OUT045",1338.64076070074
"NCQ05","OUT046",2402.54029991597
"FDE10","OUT013",2128.39500395539
"FDF38","OUT017",790.694327175546
"FDE50","OUT019",1067.47103596718
"DRG37","OUT010",568.613027972289
"NCH06","OUT049",4029.68496766968
"FDY14","OUT045",4116.83967809476
"FDO27","OUT017",1653.7244074231
"FDQ19","OUT049",3922.39557725957
"FDZ26","OUT019",1854.33355396791
"FDN51","OUT013",4153.35231431347
"FDK20","OUT035",2108.71270668423
"FDD40","OUT018",2791.24600928953
"DRI25","OUT018",678.777230319108
"FDH56","OUT017",1972.31856233062
"FDI36","OUT027",4581.64568539373
"DRH11","OUT018",672.552864686452
"NCV18","OUT017",1467.76837196466
"DRI01","OUT049",2851.66464021591
"DRE48","OUT049",3258.34290537397
"FDS51","OUT035",1151.90633381508
"FDM38","OUT017",958.5094489976
"FDB60","OUT027",4526.73121959962
"FDY58","OUT035",3774.69840227575
"FDY22","OUT045",2230.70439444182
"FDF11","OUT027",5227.59790201956
"FDZ51","OUT035",1724.39236287867
"FDQ45","OUT017",3005.74376395496
"FDF17","OUT035",3268.05993724003
"NCF31","OUT027",3885.44727719827
"FDA37","OUT013",2046.57571771412
"FDO51","OUT046",742.819428333727
"FDF34","OUT013",3181.02548573929
"FDD57","OUT018",1284.84371197088
"FDO37","OUT046",3635.92635967222
"FDR49","OUT049",940.71281078556
"FDS39","OUT049",2376.10754496686
"FDI48","OUT027",2333.4670625345
"DRM35","OUT049",2949.57702380041
"FDV57","OUT035",3037.05816769806
"FDZ55","OUT013",2612.79692276844
"FDI28","OUT035",1427.50257093221
"FDS21","OUT045",984.377878535273
"FDT34","OUT013",1753.90293348379
"DRI25","OUT035",1063.86268194115
"FDT47","OUT010",-361.780249334687
"DRH39","OUT045",1168.73736420893
"NCD54","OUT045",2251.95749089452
"FDU16","OUT027",2839.57334430862
"NCW29","OUT045",2016.24698875145
"FDV25","OUT027",4959.82258031986
"FDM56","OUT035",1918.6205802629
"FDZ04","OUT027",2529.29182970351
"FDG59","OUT019",-1264.16388129471
"FDI56","OUT045",1404.447866352
"FDS33","OUT035",1588.10987735165
"FDC23","OUT049",2900.31428200075
"FDT11","OUT049",3057.27722234227
"FDG17","OUT045",3809.13816304438
"FDZ44","OUT045",1831.84704470118
"FDJ52","OUT013",2602.92819105786
"DRI23","OUT046",2548.61060040034
"DRE15","OUT010",-635.739478290434
"NCF07","OUT013",1679.29146264513
"NCR29","OUT049",1041.16473554819
"FDE44","OUT019",-1093.72830154131
"FDT23","OUT035",1451.90830857786
"NCG06","OUT017",4202.4371883067
"NCU41","OUT010",1141.05859865927
"FDH46","OUT017",1771.33379605214
"FDV31","OUT013",2864.02788061654
"NCT41","OUT027",3910.3447397289
"FDE22","OUT027",4014.44103056945
"FDC26","OUT045",1704.36892436156
"DRF51","OUT017",739.915952344334
"NCY53","OUT019",-82.4991877630189
"FDY21","OUT017",3247.71909010731
"FDL27","OUT013",1103.24198425685
"FDZ34","OUT049",3186.84361735165
"NCF43","OUT010",402.886180819991
"FDC21","OUT035",1898.92357521836
"FDL26","OUT013",2527.29281207263
"FDT25","OUT010",31.9171012964746
"NCR30","OUT046",1233.8969792878
"DRL23","OUT019",-195.480760544185
"NCR05","OUT049",3243.27371617731
"NCE19","OUT018",632.626671335776
"FDY07","OUT035",898.587101297219
"FDB10","OUT017",3836.66856626927
"FDP57","OUT013",1733.71420355427
"FDU48","OUT019",200.304864756733
"FDH48","OUT035",1538.35541066701
"FDO33","OUT035",2009.81687332977
"NCU29","OUT045",2300.155866171
"FDW35","OUT046",718.454149064693
"FDH05","OUT010",1766.82208535558
"FDP26","OUT049",1790.22979324461
"DRG27","OUT035",857.717916553196
"FDQ33","OUT046",2430.54994526293
"FDH20","OUT010",-317.677506644499
"FDV14","OUT046",1464.4474823214
"DRD01","OUT046",920.995006751338
"NCI17","OUT049",1665.90431409793
"FDF39","OUT010",2252.20745393859
"FDX37","OUT046",1630.70651273529
"NCX17","OUT035",3867.45078675078
"FDN03","OUT013",4003.1459228662
"NCS41","OUT010",1008.42047921017
"FDH34","OUT045",2866.29615447209
"NCX53","OUT018",2010.07567365986
"FDY31","OUT046",2369.41111383616
"FDD20","OUT017",2138.12632623615
"FDE51","OUT045",704.113367193645
"FDV27","OUT046",1418.78864822305
"FDF16","OUT035",2521.08315421336
"FDZ02","OUT049",1661.72776475842
"NCK05","OUT045",980.241787572372
"FDM12","OUT027",4478.61376107636
"NCA05","OUT018",2127.68506228891
"FDX33","OUT045",2481.93535228992
"FDM25","OUT049",2906.57910601002
"FDE41","OUT018",1126.85686348279
"FDW14","OUT045",1374.96304635011
"NCD30","OUT046",1559.16676633635
"FDB23","OUT010",1673.57797599557
"FDF45","OUT046",1003.9191178924
"FDW20","OUT017",2114.2932302287
"FDF47","OUT045",3465.64654560623
"NCR05","OUT019",1275.25280951653
"DRB01","OUT046",2988.9097765232
"FDE36","OUT013",2657.84265685197
"FDU56","OUT049",3031.92849330327
"FDB23","OUT049",3663.38416237065
"FDN48","OUT049",1584.04456948005
"FDS43","OUT013",3024.10300377438
"NCN05","OUT013",2959.85198953129
"NCL53","OUT049",2907.070830895
"FDL56","OUT046",1419.85301474623
"FDH17","OUT018",1287.383253149
"FDP37","OUT046",2040.41604395646
"FDG09","OUT019",1097.0367727223
"FDA55","OUT045",3470.84700309231
"FDX31","OUT049",3812.60710404796
"FDJ41","OUT045",4067.61739467171
"DRC24","OUT045",2423.45743717111
"FDQ21","OUT035",2119.1136216564
"NCT54","OUT045",1460.38624029269
"FDH08","OUT049",3745.77609025013
"FDY38","OUT018",3426.34604443483
"DRM11","OUT010",2218.54608459718
"FDG32","OUT049",3614.6940622092
"NCH18","OUT046",3884.08559308061
"FDI20","OUT035",3499.10216515861
"FDA33","OUT018",2081.53450330558
"FDN45","OUT013",3573.16674496229
"FDT45","OUT010",-970.386272164583
"FDR32","OUT035",3774.69840227575
"FDA48","OUT017",3607.18242975885
"FDN23","OUT017",2425.0664697188
"NCR18","OUT035",884.131012115374
"FDD45","OUT046",1532.26194588919
"FDI22","OUT018",3012.91123038251
"FDT09","OUT013",2166.7651058979
"DRC24","OUT027",3916.52864698494
"FDT39","OUT046",2388.0032939809
"FDX28","OUT045",1530.32943690685
"FDA50","OUT018",1271.33061418238
"FDT33","OUT027",4139.29869297772
"FDQ60","OUT049",2038.88075153798
"NCM19","OUT018",1533.98639514923
"FDF40","OUT046",3932.77569324206
"NCI30","OUT035",4024.86499360066
"FDK34","OUT049",3869.56938613522
"FDA38","OUT027",5244.71490750937
"FDT02","OUT045",574.62788893749
"FDC11","OUT017",1536.11501879405
"FDD08","OUT046",688.969329062798
"NCS29","OUT046",4159.64137182113
"DRI03","OUT010",904.815913254602
"FDK48","OUT035",1351.33500868539
"FDM52","OUT049",2491.66911730276
"FDP49","OUT035",1099.65278432892
"DRA24","OUT046",2628.42252872508
"NCJ43","OUT049",2850.06809043113
"FDE11","OUT045",2857.4917892847
"FDP01","OUT049",2567.30449628799
"FDQ59","OUT018",1108.71594984641
"FDA43","OUT019",1184.54824133464
"FDL14","OUT017",2573.7167697579
"FDV50","OUT010",88.960300136956
"FDT01","OUT027",4794.01481641434
"NCC42","OUT035",2390.00112617243
"FDO28","OUT046",1916.09056480978
"FDD32","OUT019",-588.645927913754
"FDV45","OUT035",3103.80826474267
"NCW17","OUT019",126.717302064651
"NCJ17","OUT027",2857.18207468341
"NCF18","OUT049",3130.33260177276
"FDP01","OUT045",2384.06342708202
"FDH24","OUT045",2441.02570916928
"FDI38","OUT027",4767.15045434379
"FDX03","OUT035",908.455833007796
"FDY28","OUT046",3389.89585931021
"FDN34","OUT018",2448.85921675117
"FDJ02","OUT045",2310.51632276655
"FDW40","OUT019",347.399073387674
"FDX03","OUT017",847.656609262803
"FDE17","OUT027",3885.97946045987
"FDT58","OUT046",2673.46826280862
"FDI38","OUT013",3334.3845183795
"FDW22","OUT035",3686.65475040182
"FDS15","OUT027",3218.77414738133
"NCX06","OUT013",2930.32671115278
"DRK47","OUT035",3790.25931635739
"FDC23","OUT027",4289.50508442499
"FDM56","OUT010",-170.62375639017
"FDP21","OUT046",3025.23206217257
"FDP58","OUT046",3472.77951207466
"FDA27","OUT019",2121.12542589766
"FDK41","OUT019",-512.478365666935
"NCH42","OUT046",3655.66382309338
"FDG29","OUT045",661.115449403253
"FDW15","OUT018",2132.3533365134
"FDD28","OUT018",711.906416398923
"FDQ37","OUT049",3183.19925127373
"FDC23","OUT035",2985.74760960526
"FDV13","OUT035",1596.42251765406
"FDK33","OUT046",3363.97448863301
"FDO33","OUT013",1859.02313247091
"FDN21","OUT017",2690.83443350197
"NCW06","OUT027",4512.76685530275
"FDI38","OUT035",3436.93942558527
"FDC21","OUT027",3194.90059299727
"NCS05","OUT046",2135.25670310125
"NCN53","OUT049",742.308044061815
"FDV40","OUT010",-679.269579342418
"FDG60","OUT017",3797.80673944178
"NCY30","OUT027",4363.09264711707
"FDM40","OUT045",2193.39865902249
"NCO30","OUT046",2920.56312969382
"FDK10","OUT046",2889.52221828376
"FDM36","OUT045",2687.09666790791
"FDN10","OUT013",1928.43414582348
"FDM46","OUT018",1247.53797655155
"FDX50","OUT049",1900.59090809443
"FDP33","OUT045",3957.2562798219
"FDO12","OUT045",3031.03955185443
"FDC28","OUT013",1816.59785631872
"FDO31","OUT045",1256.32974957449
"FDX45","OUT035",2621.53507897599
"FDV21","OUT049",2122.29658756402
"FDH04","OUT049",1581.9967531869
"NCG54","OUT013",2734.46148560716
"FDO13","OUT046",2599.88070011653
"FDA09","OUT027",4315.91817998717
"FDC38","OUT017",2250.00307411752
"NCO42","OUT046",2308.23182403278
"FDL45","OUT049",2092.73085080891
"NCK31","OUT013",911.593766427352
"FDM39","OUT017",2956.56193890853
"FDC22","OUT010",1151.9107801398
"FDF46","OUT046",1862.77264880044
"FDQ37","OUT045",2987.50945080245
"FDH41","OUT010",1478.24493371154
"FDQ04","OUT046",694.088869795658
"NCQ02","OUT027",4463.58503025631
"FDJ57","OUT027",4438.7280261023
"NCE07","OUT049",2353.29835710599
"FDE56","OUT013",1035.34660393583
"FDI20","OUT049",3427.67366022758
"FDK36","OUT018",554.943476057406
"FDP08","OUT027",4503.92203173875
"FDF44","OUT017",2209.58515588186
"NCU53","OUT017",2775.80636093618
"FDF47","OUT035",3710.97957129424
"FDS55","OUT010",487.32592499261
"FDZ52","OUT010",-122.425381113694
"FDL04","OUT018",1430.38182919366
"NCM26","OUT035",2588.40589289618
"FDX43","OUT049",2780.20581057019
"FDP52","OUT049",3709.98598786235
"DRK49","OUT045",643.506719028468
"FDE38","OUT013",2671.80702114884
"DRF13","OUT035",2471.86087079031
"FDK41","OUT010",-521.81491411592
"FDJ04","OUT027",3386.0975443184
"FDZ44","OUT018",1636.07532807324
"FDS11","OUT013",3610.51293875822
"FDA55","OUT049",3663.42462074726
"NCW53","OUT046",3086.37089359934
"FDB49","OUT027",3072.17166363536
"FDD23","OUT017",3099.56051495318
"NCV42","OUT045",1711.12547325581
"NCZ29","OUT018",1778.5417208563
"FDQ26","OUT013",1001.68523459442
"FDV08","OUT017",802.078691917675
"FDC53","OUT049",1720.32705500706
"FDV58","OUT010",1229.14270890981
"NCP02","OUT019",-935.209269791624
"DRI37","OUT045",884.3367619044
"FDQ12","OUT049",3737.99563320931
"FDE33","OUT046",1258.7135250652
"FDX27","OUT045",1478.03542904408
"FDM22","OUT017",973.53817981765
"NCH30","OUT019",-71.1148230208898
"FDC04","OUT017",3933.5570417072
"FDO38","OUT046",1309.04063338805
"FDV52","OUT027",3339.94698533507
"FDB32","OUT013",1569.9947143185
"FDV43","OUT018",514.566016198363
"FDI24","OUT018",2564.38033071046
"FDR40","OUT017",1443.44355107224
"FDW02","OUT049",2103.62349066606
"FDE44","OUT049",919.419255956242
"FDL38","OUT046",1458.71484157372
"NCT54","OUT010",-349.291059692762
"DRJ39","OUT010",1576.19777567265
"FDW55","OUT049",4033.78060025596
"DRF13","OUT019",405.957905259707
"NCW17","OUT049",2181.87932758263
"FDP13","OUT035",841.133094324983
"FDS08","OUT018",2505.24885720022
"NCP17","OUT035",1186.09988641808
"NCO53","OUT035",3046.31379939382
"FDH19","OUT045",2706.26148969086
"FDJ04","OUT017",2035.54566842715
"FDG10","OUT049",1051.52519214375
"FDA40","OUT010",-480.373087733693
"FDI53","OUT045",2518.74936282426
"FDU09","OUT010",-970.386272164583
"FDK60","OUT045",1528.8138038753
"FDR43","OUT017",712.970673520564
"FDW22","OUT017",3594.73369849354
"DRP47","OUT010",2080.21578277702
"DRG48","OUT010",425.654910304249
"FDA14","OUT035",2486.35741834877
"FDU49","OUT013",1466.92233162452
"FDK28","OUT045",3997.67419805755
"FDT19","OUT046",2768.80064683838
"NCQ42","OUT045",1948.35160843043
"FDD03","OUT045",3647.01522359339
"NCM53","OUT013",1783.96039512389
"NCX53","OUT045",2190.28647620616
"FDV14","OUT027",2855.05334163704
"NCZ54","OUT017",2683.54570134613
"FDB39","OUT013",960.775591473788
"DRC24","OUT046",2455.89867430192
"FDY36","OUT013",1251.93274267256
"FDN01","OUT035",2960.35842218965
"DRH25","OUT046",887.865820671523
"FDV08","OUT046",749.575977227975
"NCP53","OUT049",3882.55030066212
"FDU52","OUT010",592.978307241323
"NCI42","OUT045",3220.10777012919
"FDZ14","OUT035",2084.87961067679
"FDF11","OUT046",3812.0945801733
"FDQ13","OUT018",1125.83295533622
"FDO32","OUT010",-1118.05312243373
"DRJ37","OUT018",2176.37516245037
"FDY43","OUT046",2683.82871940417
"NCT41","OUT017",2555.12458961316
"NCV17","OUT045",2061.86536447319
"FDM04","OUT027",2347.47188520797
"DRB48","OUT018",388.111804005311
"FDM24","OUT013",2476.55489561803
"FDT37","OUT049",4119.24425257516
"NCO05","OUT010",-328.61060487826
"FDL13","OUT046",3709.02219747932
"FDL15","OUT017",2549.92413212707
"FDB11","OUT018",3267.78655430853
"FDL14","OUT019",587.286124870259
"FDY10","OUT019",-61.2865496869251
"FDJ40","OUT049",1889.2065433523
"NCW18","OUT046",3758.73620578735
"NCY06","OUT013",2107.14190750268
"DRE13","OUT018",1126.28422184459
"FDA26","OUT045",3379.65071002545
"NCE19","OUT010",-1020.18119722584
"FDE33","OUT035",1460.71267376525
"DRL59","OUT027",2343.78706075344
"FDY07","OUT046",775.948614413541
"FDF57","OUT018",2450.90703304432
"FDM58","OUT035",1925.82839566552
"FDP26","OUT027",3131.18176201577
"FDY32","OUT046",2635.17907761933
"FDD51","OUT010",-1107.65220746156
"FDU22","OUT018",1649.01578422354
"FDZ49","OUT018",3246.61437460905
"NCI42","OUT017",3409.3098462967
"FDT04","OUT027",2112.74483283486
"NCU41","OUT045",2963.18462991003
"FDS56","OUT045",4093.53876534891
"NCN42","OUT017",2468.59657077078
"FDK34","OUT046",3776.34493616214
"FDB03","OUT017",3909.72394569976
"DRJ25","OUT035",978.399029621958
"FDT25","OUT027",3443.59200966725
"FDN20","OUT013",2717.91712175556
"FDP09","OUT013",3417.26817114395
"FDM20","OUT019",1942.90938910343
"NCG55","OUT046",1846.18782657223
"NCP14","OUT045",1624.10572952845
"NCH06","OUT046",3891.33386685984
"FDV52","OUT013",1927.41023767691
"NCL07","OUT035",842.689185733147
"DRJ11","OUT027",4485.86203485559
"DRO59","OUT013",1260.69664948335
"FDW15","OUT010",454.648005421163
"NCQ30","OUT035",2095.24006727235
"NCN54","OUT019",-672.593947201394
"FDY01","OUT027",3328.07089570796
"FDX39","OUT035",3525.5557190974
"FDH53","OUT027",2804.84760844403
"FDA57","OUT035",859.806191222952
"NCC07","OUT010",-181.435479494095
"FDU28","OUT013",3024.06254539777
"FDK36","OUT010",-1086.97175264706
"FDR36","OUT018",473.124189816135
"NCQ17","OUT035",2616.8668047515
"FDS28","OUT019",-983.4076450681
"FDE08","OUT045",2306.33977342704
"FDU22","OUT046",1934.80412008436
"FDG41","OUT045",1706.45719903131
"FDO31","OUT010",-629.596029411002
"FDM21","OUT019",2144.42633864351
"FDU40","OUT017",3165.81888711281
"FDV36","OUT018",1753.11207506408
"FDT10","OUT027",2440.67553619137
"FDX38","OUT045",743.466918906116
"NCU30","OUT027",4066.24331354723
"NCV06","OUT049",3166.08224578392
"FDT16","OUT035",4286.00514153595
"NCP41","OUT027",3203.21323329968
"FDZ56","OUT017",2797.01899901227
"FDC22","OUT035",3197.58455736428
"FDU10","OUT035",807.471724983576
"FDS46","OUT045",1824.02612928375
"FDO08","OUT049",2749.12444078352
"NCV42","OUT018",1499.79284254623
"FDP33","OUT035",4163.6870203058
"FDJ12","OUT046",3281.09083586855
"FDH04","OUT045",1384.75086130746
"NCU54","OUT013",3383.60680180255
"FDO36","OUT010",966.486927942963
"FDT37","OUT027",5495.98632373408
"FDD14","OUT010",1053.01494678534
"FDA16","OUT013",3527.05664435557
"NCS42","OUT019",-405.229433633446
"FDP10","OUT019",-217.757765143463
"FDQ28","OUT049",2545.47875819708
"FDK57","OUT010",20.0410116693658
"FDK02","OUT013",1938.26241915744
"FDW47","OUT018",1674.36451326253
"NCC42","OUT018",1961.34511512179
"FDQ37","OUT018",2808.85473966431
"FDL40","OUT046",1546.22631018606
"DRE13","OUT010",-465.836081798623
"FDQ34","OUT027",3144.12221816606
"NCB54","OUT046",2065.84568974868
"FDS48","OUT049",2489.5403842564
"FDO15","OUT045",1121.07117219404
"NCT30","OUT013",810.528741649906
"FDU49","OUT027",2848.3372511194
"FDE21","OUT046",1857.57219131436
"FDS49","OUT019",-622.307297255161
"FDT38","OUT027",2846.82161808785
"FDZ01","OUT045",1587.8239022557
"FDC41","OUT035",1390.72901877448
"DRG13","OUT010",689.294141041051
"NCZ42","OUT018",3476.06005274286
"NCM07","OUT045",1321.60467196416
"NCV17","OUT018",1831.85963686564
"DRK39","OUT035",1492.77749332188
"FDS37","OUT018",1573.3399468617
"FDV12","OUT019",-337.947153327245
"NCG19","OUT018",3462.62787170758
"FDS51","OUT013",1072.69279773177
"NCO14","OUT046",739.666787140786
"FDC38","OUT046",2152.37370859106
"FDN15","OUT046",2252.3339084687
"NCH42","OUT013",3649.29384883249
"FDQ22","OUT046",655.227042968167
"FDC05","OUT013",3136.96320142571
"FDZ31","OUT013",3085.20137682454
"DRJ23","OUT049",3124.68087777831
"FDC52","OUT035",2565.63716341192
"DRD12","OUT010",-450.356084470206
"FDV55","OUT017",2439.07129239228
"FDD32","OUT046",1337.50154524337
"FDR01","OUT049",3294.09254938514
"FDY08","OUT019",334.990800498973
"FDQ45","OUT045",2877.22925270585
"DRN11","OUT027",3770.95007138556
"NCS05","OUT018",1883.70237822004
"FDY32","OUT035",2746.92492464586
"NCD31","OUT045",2567.43946298572
"NCE06","OUT049",2681.2290604625
"NCP14","OUT046",1667.43960651641
"NCF18","OUT019",1134.30204976502
"FDF14","OUT018",2144.1889677639
"FDB22","OUT017",2583.0937765835
"NCH54","OUT049",2647.03550785951
"FDU27","OUT035",982.575578961471
"FDS58","OUT027",3992.12356759356
"NCU29","OUT035",2461.45995581815
"FDJ57","OUT013",2993.51335887269
"FDL56","OUT049",1511.52137331115
"FDH60","OUT035",3255.61120597472
"FDN24","OUT018",627.958397111284
"FDD02","OUT017",2043.32612546797
"FDP15","OUT017",4189.49673215641
"FDB28","OUT027",4594.09441665904
"DRC49","OUT045",2249.37749133979
"NCG30","OUT018",1712.69415682843
"FDJ14","OUT049",1400.66853357635
"FDL52","OUT045",575.61133870745
"NCG19","OUT027",5162.36343800651
"NCN41","OUT035",2136.19016876959
"FDW22","OUT013",3574.76329474706
"FDI02","OUT013",1842.97049350429
"FDV51","OUT045",2567.9311878707
"FDV48","OUT046",1306.95235871829
"NCL17","OUT019",355.179530428494
"FDP46","OUT045",1389.95131879354
"FDU10","OUT045",555.914333662908
"FDT37","OUT010",2146.55507168988
"FDI27","OUT035",939.577661171079
"FDN51","OUT046",4134.82482604373
"FDW07","OUT035",1570.99287186184
"FDN45","OUT049",3646.30761525746
"DRN37","OUT027",4101.95249918178
"DRF48","OUT049",3093.59950799164
"FDP38","OUT019",-1044.99774300324
"NCX18","OUT027",4570.2613206516
"FDK45","OUT018",1577.02477131623
"FDZ37","OUT049",1511.52137331115
"FDS50","OUT018",3272.00356202466
"NCR54","OUT018",2836.29174337306
"NCS17","OUT035",1682.91007811983
"FDV31","OUT046",2842.38820953047
"DRE27","OUT017",1666.1326803118
"FDN60","OUT013",2582.73946112834
"FDK26","OUT013",2978.97635293762
"FDX37","OUT018",1352.69863391529
"FDW31","OUT046",3143.29271730998
"FDX26","OUT018",2651.40007443782
"DRL49","OUT019",370.740444510136
"FDU49","OUT017",1516.45847212612
"FDY58","OUT046",3627.16245286144
"FDN03","OUT045",3868.14826142478
"NCV06","OUT010",1148.26641406188
"FDH53","OUT045",1286.87893609957
"FDG31","OUT018",817.599257024248
"NCC06","OUT045",2008.50699008724
"FDS13","OUT049",4305.77292967179
"FDP16","OUT035",4053.40682220921
"FDA35","OUT013",1981.26033694783
"DRP47","OUT018",3740.80410837945
"FDY28","OUT010",1499.53848854086
"FDY20","OUT035",1626.97170417914
"NCH30","OUT017",1905.97927341777
"NCR29","OUT019",-959.534090684046
"NCP05","OUT013",2429.33997011152
"NCF30","OUT019",99.2802983559006
"FDA08","OUT035",2789.43111755127
"FDN51","OUT027",5573.66951901245
"FDH12","OUT046",1732.7549872827
"FDY39","OUT017",3005.74376395496
"NCO53","OUT045",2857.00006439972
"FDB40","OUT046",2334.68537797157
"FDH02","OUT049",1560.2114734726
"FDY11","OUT027",2516.27045679999
"FDQ09","OUT019",-74.2674642138302
"FDP16","OUT013",3946.18364077895
"NCF55","OUT018",322.836881615642
"FDY09","OUT027",4268.2924463489
"FDY39","OUT045",2832.10260186909
"NCU53","OUT049",2716.93824609706
"NCT41","OUT049",2532.04657716181
"FDJ45","OUT046",626.274406227865
"FDR28","OUT013",2641.25783462376
"FDN08","OUT013",1946.08333457488
"FDJ07","OUT049",1947.15227520952
"FDZ09","OUT027",4078.15986155095
"FDQ14","OUT017",2514.7066713775
"FDY12","OUT027",2304.43350904097
"FDK57","OUT046",1947.74457623465
"FDD20","OUT049",2083.92648562151
"FDS36","OUT018",1523.66639693028
"FDI40","OUT049",1760.74497324272
"FDJ40","OUT045",1716.85811400348
"FDE08","OUT013",2388.43032699088
"DRK01","OUT013",1592.80390217937
"FDC58","OUT049",838.091694599951
"FDE50","OUT046",3006.06724038962
"FDX48","OUT035",2588.89761778116
"DRM35","OUT018",2561.22768951752
"FDG41","OUT013",1793.21602681965
"FDB52","OUT046",4050.38508187111
"FDV19","OUT045",2466.37443820828
"DRG48","OUT017",2422.97819504904
"FDI26","OUT013",2906.00189026036
"FDU11","OUT019",42.8501995302361
"FDF59","OUT019",150.099131563725
"FDR07","OUT049",1674.74913766193
"NCE06","OUT017",2690.30225024038
"FDE10","OUT046",2131.65279539994
"NCO55","OUT046",1763.34463218439
"FDZ13","OUT013",892.428944644402
"FDT50","OUT017",1678.62186995372
"FDH12","OUT010",-198.060760098921
"FDD21","OUT045",1810.63440662509
"NCM05","OUT013",4194.26195743411
"FDK04","OUT013",1020.39878986901
"FDN33","OUT017",1670.34968802792
"NCM18","OUT010",-864.201706654278
"DRC25","OUT049",1495.46873434453
"FDT47","OUT017",1671.33313779788
"FDD45","OUT027",3013.12110687835
"NCD07","OUT018",1567.15603960565
"NCY54","OUT010",868.082819473479
"FDL12","OUT049",1110.08402401578
"FDL02","OUT017",1809.13125635645
"FDC60","OUT035",1617.67561410677
"FDR37","OUT017",2986.57894217201
"FDY16","OUT017",3044.11386589748
"FDU26","OUT045",1870.70887152867
"FDN24","OUT013",922.937672792868
"FDH44","OUT013",2417.50433886102
"FDE23","OUT010",-1119.60921384189
"FDW60","OUT017",2910.45183830181
"FDQ55","OUT049",1976.22628707966
"FDV32","OUT027",2484.16517886675
"FDV03","OUT010",584.706125315522
"FDY14","OUT010",2299.38192106849
"NCL55","OUT027",5463.34886253925
"DRF25","OUT017",772.102147030801
"FDX03","OUT046",762.475975001656
"FDF40","OUT045",3853.65171386633
"FDX24","OUT010",-423.410805646436
"FDA25","OUT049",1766.39669723717
"FDH21","OUT018",2259.7505400998
"FDB47","OUT010",1433.23965800462
"FDT34","OUT019",-200.108576392065
"FDS39","OUT010",348.955164795838
"NCU05","OUT046",1289.79489485187
"FDE02","OUT049",1622.90639630754
"FDL25","OUT035",1632.13170328861
"FDC50","OUT049",1629.62248682517
"FDZ32","OUT049",1823.93162096263
"FDV14","OUT045",1352.64558337422
"FDR07","OUT045",1507.06898253761
"FDB26","OUT049",983.138086937747
"NCR50","OUT045",2372.63860396328
"FDP01","OUT018",2183.62343622959
"FDH57","OUT045",2030.21135304831
"FDM60","OUT027",2138.13402025047
"FDA45","OUT017",2887.11046717935
"FDU55","OUT017",4198.75236385217
"FDH40","OUT035",1505.26668296381
"FDG40","OUT019",-1325.79443760646
"FDT12","OUT049",3649.37933969718
"DRL59","OUT045",827.374479817143
"FDT47","OUT018",1328.37381302286
"FDI60","OUT017",1181.85213662858
"DRF51","OUT027",2104.47265090906
"NCK31","OUT049",953.612808559241
"FDB08","OUT045",2491.2719007389
"FDM44","OUT035",1795.81073414777
"FDD46","OUT018",2163.88597280844
"FDR27","OUT019",187.323950229828
"FDV56","OUT010",-149.330201560852
"FDM02","OUT049",1508.40919049482
"FDU45","OUT018",1548.48294270768
"FDZ10","OUT017",2122.52495377789
"NCK31","OUT010",-1061.09084034647
"FDR27","OUT035",2301.46574941352
"FDF33","OUT013",1782.8960286007
"FDJ36","OUT046",1687.70925319916
"FDP33","OUT049",4131.16080057888
"FDG17","OUT046",3880.4816853793
"FDG47","OUT027",5619.28789473419
"NCW29","OUT046",2065.80523137207
"DRH59","OUT017",1295.24451754151
"FDR32","OUT017",3740.35273246954
"FDP48","OUT035",3040.62161702276
"FDG17","OUT035",4020.23717775278
"DRJ59","OUT017",795.403059776651
"FDY48","OUT027",3126.55394616789
"FDB02","OUT046",2794.14937587738
"FDN10","OUT019",-6.90426715440435
"NCD55","OUT035",864.434007070833
"FDX34","OUT013",1995.30561799792
"FDZ38","OUT045",2657.53093115279
"DRF37","OUT049",4246.68191453817
"DRL47","OUT019",96.1681155395725
